    x        y          z        f1        n1(1)      n1(2)     n1(3)     R1        f2       n2(1)       n2(2)      n2(3)       R2 
75.000000   37.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
76.000000   37.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
77.000000   37.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
78.000000   37.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
79.000000   37.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
80.000000   37.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
1.000000   38.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
2.000000   38.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
3.000000   38.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
4.000000   38.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
5.000000   38.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
6.000000   38.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
7.000000   38.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
8.000000   38.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
9.000000   38.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
10.000000   38.000000  32.000000  0.110735  -0.784268  0.036177   -0.619366  9.771294  0.033391  -0.194206   0.876630   0.440231   7.213752 
11.000000   38.000000  32.000000  0.102956  -0.009595  0.445820   -0.895071  9.699354  0.048687  -0.254011   0.836010   0.486380   8.270579 
12.000000   38.000000  32.000000  0.151326  0.203259  0.978860   -0.022800  11.122250  0.140318  0.155309   0.001553   -0.987865   11.333261 
13.000000   38.000000  32.000000  0.280122  0.276371  0.897294   -0.344213  12.274865  0.262550  0.052072   0.249806   0.966895   13.149782 
14.000000   38.000000  32.000000  0.268831  0.041864  0.906525   -0.420072  12.572803  0.265000  -0.072453   0.340128   0.937584   12.566284 
15.000000   38.000000  32.000000  0.263007  0.103587  0.085722   0.990919  11.382169  0.241629  -0.815393   0.576902   0.048152   10.977293 
16.000000   38.000000  32.000000  0.219064  0.037461  0.128425   0.991011  7.366553  0.202716  -0.874914   0.480492   0.060434   5.974686 
17.000000   38.000000  32.000000  0.227028  -0.891838  0.439079   0.108785  5.733800  0.212333  -0.000449   0.109898   0.993943   6.913917 
18.000000   38.000000  32.000000  0.260295  -0.885254  0.398635   0.239616  7.073199  0.213385  -0.079693   0.000000   -0.996819   8.113040 
19.000000   38.000000  32.000000  0.281395  -0.914101  0.357360   0.191607  9.477476  0.248890  0.012052   0.000121   0.999927   10.940757 
20.000000   38.000000  32.000000  0.293152  0.065457  0.797616   -0.599603  12.310552  0.279113  -0.835813   0.360036   0.414477   11.468553 
21.000000   38.000000  32.000000  0.298142  -0.226831  0.973711   0.020850  14.972158  0.238769  0.030317   0.000303   0.999540   12.401433 
22.000000   38.000000  32.000000  0.206896  -0.472133  0.563103   0.678237  15.063984  0.316152  -0.019412   0.812087   -0.583213   20.000000 
23.000000   38.000000  32.000000  0.075817  -0.663159  0.434528   0.609431  10.116884  0.218397  -0.026117   0.840874   -0.540600   20.000000 
24.000000   38.000000  32.000000  0.332908  0.590908  0.204370   -0.780424  13.456353  0.101937  -0.472990   0.880918   -0.016261   10.733847 
25.000000   38.000000  32.000000  0.349503  -0.447532  0.888824   0.098520  15.830142  0.330118  0.396434   0.338388   -0.853425   13.831291 
26.000000   38.000000  32.000000  0.261044  -0.686386  0.643845   -0.338138  10.562735  0.244028  0.437440   0.846122   0.304505   13.025318 
27.000000   38.000000  32.000000  0.225050  -0.355560  0.932248   -0.067011  9.631626  0.216511  0.918307   0.305582   0.251658   10.726488 
28.000000   38.000000  32.000000  0.157816  -0.988531  0.000000   -0.151017  10.014212  0.302788  -0.062684   0.978431   -0.196836   20.000000 
29.000000   38.000000  32.000000  0.230430  0.868155  0.490769   0.073838  13.200213  0.167102  -0.360514   0.726658   -0.584806   8.246697 
30.000000   38.000000  32.000000  0.264462  -0.244925  0.609719   -0.753826  5.883686  0.103344  0.544636   0.810174   0.216769   7.442089 
31.000000   38.000000  32.000000  0.274009  -0.307950  0.542909   -0.781292  6.084793  0.086205  0.153873   0.771443   -0.617413   4.443664 
32.000000   38.000000  32.000000  0.233660  -0.264476  0.561489   -0.784081  6.901692  0.078795  0.476185   0.467035   -0.745068   6.267526 
33.000000   38.000000  32.000000  0.170822  0.476615  0.313031   -0.821492  7.950427  0.152386  0.575418   0.456450   0.678636   7.795644 
34.000000   38.000000  32.000000  0.145975  0.702911  0.549020   0.452208  6.326391  0.459965  -0.741229   0.000002   0.671252   20.000000 
35.000000   38.000000  32.000000  0.246761  0.728999  0.604460   0.321230  7.789969  0.177601  0.732029   0.007334   -0.681234   7.243984 
36.000000   38.000000  32.000000  0.332245  0.663794  0.680404   0.310530  8.660647  0.209250  0.750561   0.007506   -0.660759   8.741710 
37.000000   38.000000  32.000000  0.232031  0.608370  0.727969   0.316145  7.830634  0.231852  0.781363   0.007814   -0.624028   10.519976 
38.000000   38.000000  32.000000  0.157981  0.630427  0.714749   0.302813  7.496254  0.075623  0.707371   0.007074   -0.706807   9.001059 
39.000000   38.000000  32.000000  0.001000  -0.958376  0.000003   -0.285510  0.010000  0.116555  0.487597   0.824186   0.288039   19.999994 
40.000000   38.000000  32.000000  0.001000  -0.038557  0.974921   0.219187  0.010000  0.001000  -0.995414   0.000071   -0.095665   20.000000 
41.000000   38.000000  32.000000  0.001000  0.000022  0.000000   -1.000000  0.010000  0.001000  0.243385   0.822229   0.514493   20.000000 
42.000000   38.000000  32.000000  0.001000  0.345727  0.892784   0.288806  0.010000  0.001000  -0.999166   0.007366   0.040164   20.000000 
43.000000   38.000000  32.000000  0.001000  -0.967111  0.000000   -0.254355  0.010000  0.001000  -0.947406   0.000089   -0.320034   20.000000 
44.000000   38.000000  32.000000  0.001000  0.769765  0.524785   0.363403  0.010000  0.001000  0.848690   0.216075   -0.482739   20.000000 
45.000000   38.000000  32.000000  0.001000  0.969725  0.009829   -0.244001  0.010000  0.071710  -0.540042   0.766968   0.346576   20.000000 
46.000000   38.000000  32.000000  0.130617  -0.696805  0.652219   0.298452  5.212277  0.001948  -0.477858   0.763514   0.434394   0.010000 
47.000000   38.000000  32.000000  0.263384  -0.807755  0.567554   0.159418  7.594583  0.206294  0.025793   0.604372   0.796284   16.064234 
48.000000   38.000000  32.000000  0.326173  -0.651579  0.522935   0.549531  8.999276  0.184009  -0.874293   0.233336   -0.425635   8.668819 
49.000000   38.000000  32.000000  0.318818  -0.822542  0.408564   0.395600  8.751207  0.163788  0.705184   0.066089   0.705937   9.423532 
50.000000   38.000000  32.000000  0.189939  -0.764337  0.346711   0.543674  7.142466  0.144802  -0.805976   0.056813   -0.589216   6.903489 
51.000000   38.000000  32.000000  0.118699  -0.862854  0.163084   -0.478421  5.834330  0.300368  -0.628108   0.311127   0.713218   20.000000 
52.000000   38.000000  32.000000  0.123803  -0.638599  0.537106   -0.551098  8.710058  0.274010  -0.549367   0.194452   0.812641   20.000000 
53.000000   38.000000  32.000000  0.144494  0.171350  0.705906   -0.687267  4.978826  0.104219  -0.608561   0.700067   -0.373576   5.809905 
54.000000   38.000000  32.000000  0.287241  0.015302  0.751905   -0.659093  5.628393  0.039779  0.966346   0.009664   -0.257065   0.176735 
55.000000   38.000000  32.000000  0.276950  -0.695170  0.676152   -0.244042  5.405930  0.310716  0.289366   0.632399   -0.718567   19.018483 
56.000000   38.000000  32.000000  0.210852  -0.054933  0.702883   -0.709181  7.169622  0.188349  0.758722   0.267009   -0.594178   4.480697 
57.000000   38.000000  32.000000  0.259132  0.752455  0.297146   -0.587806  6.522514  0.208314  0.028007   0.627786   -0.777882   20.000000 
58.000000   38.000000  32.000000  0.277217  0.616232  0.069688   -0.784475  9.830616  0.196510  0.650163   0.755963   -0.076213   7.981636 
59.000000   38.000000  32.000000  0.281447  0.679478  0.663957   -0.312205  10.237130  0.218068  0.135530   0.364973   0.921101   12.974085 
60.000000   38.000000  32.000000  0.291427  -0.465000  0.592825   -0.657521  14.934926  0.238796  0.720403   0.692057   -0.045566   11.761066 
61.000000   38.000000  32.000000  0.164725  0.058251  0.862446   -0.502786  10.260146  0.135639  -0.956987   0.000000   -0.290132   12.985455 
62.000000   38.000000  32.000000  0.101297  -0.989862  0.030429   0.138735  12.919332  0.093339  -0.028559   0.901259   -0.432338   10.020949 
63.000000   38.000000  32.000000  0.261124  0.059049  0.996577   0.057861  17.221267  0.072531  0.816648   0.008168   -0.577078   11.574442 
64.000000   38.000000  32.000000  0.496879  -0.334944  0.767994   0.545893  17.621181  0.420558  0.732325   0.575966   -0.363268   19.030626 
65.000000   38.000000  32.000000  0.292205  -0.402274  0.756931   0.515005  14.850847  0.215775  0.870778   0.472948   0.134410   13.704337 
66.000000   38.000000  32.000000  0.253442  0.839754  0.329520   0.431544  12.601899  0.247515  -0.218524   0.963916   0.152033   17.895535 
67.000000   38.000000  32.000000  0.264538  0.831263  0.399489   0.386537  8.843509  0.178907  -0.203657   0.774038   -0.599490   8.873789 
68.000000   38.000000  32.000000  0.303252  0.862993  0.466292   0.194460  8.756975  0.253524  -0.428962   0.661581   -0.615062   8.618711 
69.000000   38.000000  32.000000  0.290877  0.818366  0.553178   -0.155792  8.748663  0.273451  -0.611851   0.650964   -0.449315   9.278405 
70.000000   38.000000  32.000000  0.301586  0.769240  0.511740   -0.382613  9.753724  0.242593  -0.588519   0.763528   -0.265840   10.996928 
71.000000   38.000000  32.000000  0.255600  -0.393086  0.898560   -0.195126  10.686842  0.276197  0.802451   0.405913   -0.437386   20.000000 
72.000000   38.000000  32.000000  0.371915  0.385291  0.754044   -0.531948  20.000000  0.557361  0.840068   0.089265   0.535086   20.000000 
73.000000   38.000000  32.000000  0.001010  -0.017098  0.000000   0.999854  10.717952  0.001000  0.013581   0.936540   -0.350298   0.010000 
74.000000   38.000000  32.000000  0.087677  0.181256  0.922601   -0.340519  12.275676  0.001000  -0.352776   0.167193   0.920649   0.010000 
75.000000   38.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
76.000000   38.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
77.000000   38.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
78.000000   38.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
79.000000   38.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
80.000000   38.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
1.000000   39.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
2.000000   39.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
3.000000   39.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
4.000000   39.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
5.000000   39.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
6.000000   39.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
7.000000   39.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
8.000000   39.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
9.000000   39.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
10.000000   39.000000  32.000000  0.231576  0.454519  0.647787   0.611379  13.917866  0.024339  -0.425857   0.798592   -0.425319   8.204353 
11.000000   39.000000  32.000000  0.458347  0.520165  0.667815   -0.532402  20.000000  0.464436  -0.052340   0.649008   0.758979   20.000000 
12.000000   39.000000  32.000000  0.516565  0.875127  0.368710   -0.313377  16.208938  0.426667  0.135502   0.331073   0.933825   15.027179 
13.000000   39.000000  32.000000  0.253540  0.082373  0.070262   0.994122  10.424048  0.230595  -0.981446   0.023106   0.190340   12.945991 
14.000000   39.000000  32.000000  0.235738  0.147803  0.138464   0.979276  7.926925  0.186224  -0.901316   0.397971   0.171020   7.728740 
15.000000   39.000000  32.000000  0.228397  0.184137  0.185213   0.965293  8.209348  0.188257  -0.868381   0.483308   0.111031   5.883533 
16.000000   39.000000  32.000000  0.237706  0.245423  0.221696   0.943726  9.522260  0.232311  -0.840886   0.529301   0.112923   6.817169 
17.000000   39.000000  32.000000  0.240408  -0.724073  0.634740   0.269857  9.035114  0.224790  -0.485690   0.000000   -0.874131   11.547340 
18.000000   39.000000  32.000000  0.219939  0.999928  0.010000   -0.006592  11.485620  0.310663  -0.036804   0.972817   -0.228633   19.998102 
19.000000   39.000000  32.000000  0.282729  0.433762  0.895089   -0.103282  13.577824  0.246898  0.039703   0.087618   0.995363   13.293659 
20.000000   39.000000  32.000000  0.285327  0.353380  0.845341   0.400651  12.622422  0.276970  0.066413   0.345880   -0.935925   13.158051 
21.000000   39.000000  32.000000  0.307634  -0.110328  0.650383   0.751551  12.639925  0.252107  -0.386016   0.636972   -0.667276   12.268777 
22.000000   39.000000  32.000000  0.346108  -0.444423  0.677689   0.585855  14.027910  0.202690  0.011191   0.614944   -0.788492   11.597282 
23.000000   39.000000  32.000000  0.164595  -0.637879  0.560353   0.528313  13.079731  0.343719  -0.145477   0.597341   -0.788682   19.999897 
24.000000   39.000000  32.000000  0.183048  -0.636070  0.767235   -0.082252  12.133583  0.324516  0.449912   0.138268   -0.882304   20.000000 
25.000000   39.000000  32.000000  0.429607  -0.343020  0.634218   -0.692896  12.057594  0.259225  -0.532643   0.581003   0.615409   12.708063 
26.000000   39.000000  32.000000  0.229575  -0.537201  0.838742   -0.089037  10.132352  0.205406  0.809397   0.473397   0.347522   11.192699 
27.000000   39.000000  32.000000  0.127785  0.934094  0.339171   0.111496  9.098859  0.120939  -0.404152   0.913078   0.054313   9.151158 
28.000000   39.000000  32.000000  0.097014  -0.376546  0.924504   -0.059200  9.437841  0.148069  0.942824   0.324521   -0.075954   20.000000 
29.000000   39.000000  32.000000  0.131940  0.157862  0.977621   0.139057  8.374634  0.274888  -0.459662   0.322425   -0.827498   20.000000 
30.000000   39.000000  32.000000  0.248057  -0.286185  0.522594   -0.803115  5.326824  0.094847  -0.004655   0.880917   0.473249   7.350935 
31.000000   39.000000  32.000000  0.353102  -0.261802  0.537959   -0.801286  5.452755  0.025517  -0.446633   0.708878   0.545904   20.000000 
32.000000   39.000000  32.000000  0.296963  -0.247449  0.518606   -0.818423  6.519746  0.094230  -0.291985   0.014631   0.956311   6.246249 
33.000000   39.000000  32.000000  0.232035  0.109679  0.162470   -0.980599  7.983973  0.189485  0.722999   0.661826   0.198139   20.000000 
34.000000   39.000000  32.000000  0.161421  0.688584  0.623603   0.370096  7.009985  0.380438  0.629055   0.008818   -0.777311   20.000000 
35.000000   39.000000  32.000000  0.193932  0.588725  0.697968   0.407730  6.917656  0.182021  0.766076   0.030464   -0.642027   6.796374 
36.000000   39.000000  32.000000  0.308186  0.567870  0.750625   0.337766  8.148971  0.211114  0.778268   0.007783   -0.627885   8.274659 
37.000000   39.000000  32.000000  0.385816  0.435669  0.828391   0.352081  9.597940  0.246473  0.802575   0.057616   -0.593763   9.777844 
38.000000   39.000000  32.000000  0.289253  0.474108  0.854810   0.211000  9.557721  0.242789  -0.723193   0.306675   0.618824   15.505522 
39.000000   39.000000  32.000000  0.204520  0.247148  0.930800   0.269314  9.443333  0.061321  -0.967396   0.000000   0.253267   8.655601 
40.000000   39.000000  32.000000  0.001000  0.149782  0.972045   0.180814  0.010000  0.089151  0.123183   0.975616   0.181655   20.000000 
41.000000   39.000000  32.000000  0.001000  0.853194  0.303366   -0.424299  0.010000  0.001000  0.938024   0.009778   -0.346432   20.000000 
42.000000   39.000000  32.000000  0.001000  -0.997950  0.062288   0.014717  0.010000  0.001000  -0.000000   0.000000   -1.000000   20.000000 
43.000000   39.000000  32.000000  0.001000  0.476571  0.777397   0.410528  0.010000  0.013590  0.200939   0.901368   0.383613   20.000000 
44.000000   39.000000  32.000000  0.001000  0.968383  0.009684   -0.249278  0.010000  0.065247  -0.207311   0.934224   0.290255   20.000000 
45.000000   39.000000  32.000000  0.029198  -0.391153  0.839721   0.376654  0.217966  0.087188  -0.497793   0.807077   0.317535   19.999970 
46.000000   39.000000  32.000000  0.168335  0.328352  0.643546   0.691400  7.725127  0.210527  -0.639400   0.742303   0.200386   20.000000 
47.000000   39.000000  32.000000  0.415094  -0.691029  0.687704   0.222581  9.698042  0.186006  0.499589   0.413609   0.761143   10.538927 
48.000000   39.000000  32.000000  0.348860  -0.654810  0.612409   0.442921  9.383399  0.199891  -0.812702   0.077487   -0.577505   8.842624 
49.000000   39.000000  32.000000  0.323468  -0.794704  0.470881   0.383037  9.804191  0.176148  0.686293   0.060655   0.724791   7.592493 
50.000000   39.000000  32.000000  0.348051  0.776951  0.007952   0.629511  17.120851  0.177460  -0.744328   0.371464   0.554968   7.968546 
51.000000   39.000000  32.000000  0.160689  -0.707266  0.114521   -0.697610  8.110647  0.143750  -0.652324   0.298636   0.696628   8.236477 
52.000000   39.000000  32.000000  0.199678  -0.544183  0.310668   0.779326  13.641764  0.169942  -0.154485   0.565792   -0.809946   7.121901 
53.000000   39.000000  32.000000  0.156078  0.220503  0.717834   -0.660373  3.282457  0.120760  -0.189527   0.539449   -0.820411   7.514488 
54.000000   39.000000  32.000000  0.289569  0.181734  0.692759   -0.697895  5.234971  0.046370  -0.428220   0.808454   -0.403771   0.100000 
55.000000   39.000000  32.000000  0.300598  0.189240  0.703315   -0.685227  6.541978  0.220942  -0.738028   0.674430   0.021424   19.242750 
56.000000   39.000000  32.000000  0.257462  -0.900217  0.418602   0.119921  15.222785  0.253413  0.248266   0.686581   -0.683352   8.670382 
57.000000   39.000000  32.000000  0.236605  0.666347  0.323168   -0.671970  8.851846  0.230324  -0.867516   0.054367   -0.494428   20.000000 
58.000000   39.000000  32.000000  0.231003  -0.444307  0.000002   0.895875  9.710497  0.182475  0.786725   0.617210   0.010697   6.714345 
59.000000   39.000000  32.000000  0.223260  0.764189  0.639387   0.084844  8.343789  0.193541  -0.433269   0.000011   0.901265   8.075830 
60.000000   39.000000  32.000000  0.268244  0.746656  0.482378   -0.458056  9.461678  0.212496  0.420429   0.236477   0.875967   10.244248 
61.000000   39.000000  32.000000  0.287530  -0.177963  0.740532   -0.648029  10.675775  0.248378  0.973388   0.229056   0.007021   10.543873 
62.000000   39.000000  32.000000  0.284442  -0.289950  0.829680   -0.477032  10.297168  0.239207  0.976573   0.199746   -0.080046   11.832643 
63.000000   39.000000  32.000000  0.235995  -0.986263  0.071707   -0.148808  13.208458  0.272871  0.004675   0.939307   -0.343047   19.992490 
64.000000   39.000000  32.000000  0.432287  0.803336  0.461556   -0.376320  16.076015  0.507409  -0.378246   0.871150   0.313094   19.999173 
65.000000   39.000000  32.000000  0.261070  0.921054  0.347085   -0.176610  14.242978  0.493481  -0.354274   0.814626   0.459211   18.844491 
66.000000   39.000000  32.000000  0.295328  -0.251599  0.814226   0.523196  14.659958  0.204102  0.962213   0.260917   -0.077906   14.830177 
67.000000   39.000000  32.000000  0.280622  -0.314258  0.943288   0.107000  15.512073  0.243760  0.881373   0.450122   0.143432   11.817982 
68.000000   39.000000  32.000000  0.277251  0.765478  0.622470   0.163014  9.618758  0.201437  -0.393802   0.785064   -0.478117   9.290504 
69.000000   39.000000  32.000000  0.312840  0.741775  0.668649   -0.051752  9.325227  0.243739  -0.598733   0.714950   -0.361061   9.936355 
70.000000   39.000000  32.000000  0.242875  0.763300  0.622382   -0.173248  9.486999  0.195727  -0.569456   0.804537   -0.168641   10.758054 
71.000000   39.000000  32.000000  0.247132  -0.953803  0.000000   0.300432  13.271754  0.103766  0.180496   0.974689   -0.131916   9.644843 
72.000000   39.000000  32.000000  0.001000  0.113603  0.990127   -0.082109  0.010000  0.001000  0.113504   0.990514   -0.077457   19.993917 
73.000000   39.000000  32.000000  0.001000  0.091937  0.012584   0.995685  0.010000  0.086362  -0.023686   0.988789   -0.147427   20.000000 
74.000000   39.000000  32.000000  0.001000  -0.008173  0.977633   0.210161  0.010000  0.066583  -0.014608   0.981778   0.189467   19.999912 
75.000000   39.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
76.000000   39.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
77.000000   39.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
78.000000   39.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
79.000000   39.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
80.000000   39.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
1.000000   40.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
2.000000   40.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
3.000000   40.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
4.000000   40.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
5.000000   40.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
6.000000   40.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
7.000000   40.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
8.000000   40.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
9.000000   40.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
10.000000   40.000000  32.000000  0.000000  0.000000  0.000000   1.000000  0.000000  0.000000  0.000000   0.000000   1.000000   0.000000 
11.000000   40.000000  32.000000  0.189669  0.088322  0.513543   0.853506  11.435326  0.056080  -0.975233   0.197764   0.099047   8.570966 
12.000000   40.000000  32.000000  0.197235  -0.000153  0.651827   0.758367  15.719552  0.568664  -0.980398   0.189064   -0.055450   18.496231 
13.000000   40.000000  32.000000  0.274810  -0.652748  0.712997   0.256037  14.373772  0.244383  0.261172   0.052529   0.963862   10.901250 
14.000000   40.000000  32.000000  0.286980  -0.498218  0.828991   0.254073  13.362813  0.233832  0.342384   0.070722   0.936895   9.138015 
15.000000   40.000000  32.000000  0.182046  -0.207413  0.958235   0.196889  9.509955  0.350698  0.542325   0.019131   0.839951   18.778826 
16.000000   40.000000  32.000000  0.106689  -0.074545  0.995340   0.061166  9.604297  0.267549  0.648085   0.020505   0.761292   20.000000 
17.000000   40.000000  32.000000  0.070242  -0.143587  0.988959   0.036650  9.726460  0.191044  -0.285921   0.000000   -0.958253   20.000000 
18.000000   40.000000  32.000000  0.282785  -0.165228  0.000000   -0.986255  14.540730  0.134286  0.190410   0.981621   0.012819   11.507193 
19.000000   40.000000  32.000000  0.256822  0.414812  0.896709   -0.154418  13.845207  0.237316  0.348768   0.124203   0.928943   13.786232 
20.000000   40.000000  32.000000  0.282943  -0.546532  0.401602   -0.734860  11.975879  0.279774  0.052495   0.849999   0.524162   12.566558 
21.000000   40.000000  32.000000  0.284400  -0.200659  0.524326   0.827538  12.601158  0.276411  -0.510142   0.604125   -0.612200   11.172005 
22.000000   40.000000  32.000000  0.288669  -0.629594  0.770709   0.098077  15.792374  0.251359  0.259031   0.225165   -0.939257   11.764975 
23.000000   40.000000  32.000000  0.185082  -0.752787  0.363609   0.548726  10.920990  0.157086  -0.227148   0.644515   -0.730072   11.012788 
24.000000   40.000000  32.000000  0.368038  -0.256375  0.554635   -0.791613  13.231644  0.194863  -0.748256   0.463868   0.474278   10.659827 
25.000000   40.000000  32.000000  0.420094  -0.366643  0.545930   -0.753348  12.497980  0.281263  -0.645490   0.513734   0.565173   12.772843 
26.000000   40.000000  32.000000  0.251767  0.843427  0.447699   0.296979  14.907499  0.239892  -0.548926   0.808737   0.211243   11.713393 
27.000000   40.000000  32.000000  0.241704  -0.219852  0.915143   0.337902  18.372182  0.292687  0.948286   0.314906   -0.039857   20.000000 
28.000000   40.000000  32.000000  0.212638  -0.331341  0.904574   0.268252  15.349294  0.278603  0.932983   0.341683   -0.113120   19.999477 
29.000000   40.000000  32.000000  0.144668  -0.517004  0.853006   -0.071331  8.724377  0.384551  -0.123039   0.000002   0.992402   18.679536 
30.000000   40.000000  32.000000  0.226653  -0.333403  0.602808   -0.724890  5.072744  0.116167  0.083371   0.000834   -0.996518   6.004198 
31.000000   40.000000  32.000000  0.347152  -0.247630  0.490414   -0.835568  5.269865  0.069951  -0.428694   0.347839   0.833804   4.673138 
32.000000   40.000000  32.000000  0.217063  -0.247385  0.477182   -0.843266  5.844339  0.173842  0.226704   0.002267   -0.973961   6.174227 
33.000000   40.000000  32.000000  0.194933  0.586789  0.005868   -0.809719  7.144734  0.263756  -0.003103   0.182625   -0.983178   20.000000 
34.000000   40.000000  32.000000  0.192781  0.486842  0.768402   0.415384  7.821098  0.266771  0.603472   0.047862   -0.795947   20.000000 
35.000000   40.000000  32.000000  0.183390  0.468390  0.794773   0.385937  7.341218  0.367637  0.741967   0.007420   -0.670395   19.995563 
36.000000   40.000000  32.000000  0.295362  0.437930  0.851826   0.287420  10.305612  0.211327  0.730573   0.007394   -0.682794   8.988235 
37.000000   40.000000  32.000000  0.339011  0.246184  0.912853   0.325719  9.519564  0.244027  0.754392   0.150270   -0.638993   10.111574 
38.000000   40.000000  32.000000  0.296337  0.415520  0.906451   0.075436  9.684567  0.256910  -0.595316   0.418659   0.685801   11.834825 
39.000000   40.000000  32.000000  0.220598  0.145191  0.942748   0.300244  8.698005  0.098374  0.872765   0.009054   -0.488056   8.487105 
40.000000   40.000000  32.000000  0.018766  -0.000001  0.000000   -1.000000  4.006023  0.095001  0.219718   0.936783   0.272325   19.999998 
